checksumStart,logTime,missionTime,roll,pitch,heading,airSpeed,elevator,aileron,alfa,betha,standAngle,pressure,pressureAlt,ax,ay,az,gx,gy,gz,lc1,lc2,lc3,lc4,temprature,voltage,GPSSats,GPSLat,GPSLong,GPSAlt,GPSSpeed,checksumEnd

201,231165,1167171,-1,28,329,1.14,9,0,-65,-18,28,87942,1179,4.92,-0.25,8.98,0.05,-0.07,0.15,1644,1113,300,-23,22,584,8, 35.702072, 51.350700,10.00,0.02,254

201,231453,1167458,-2,28,329,1.07,9,0,-65,-18,28,87940,1179,4.95,-0.30,8.95,-0.07,-0.01,-0.10,1647,1113,300,-23,22,585,8, 35.702072, 51.350700,10.00,0.02,254

201,231739,1167745,-2,28,329,1.14,9,0,-65,-18,28,87942,1178,4.91,-0.26,9.10,-0.01,-0.13,0.03,1646,1113,300,-23,22,585,8, 35.702072, 51.350700,10.00,0.02,254

201,231931,1168031,-1,28,329,1.22,9,0,-65,-18,28,87941,1179,4.93,-0.30,9.11,-0.13,-0.07,-0.04,1645,1113,300,-23,22,585,8, 35.702072, 51.350700,10.00,0.02,254

201,232219,1168224,-1,28,329,1.14,9,0,-65,-18,28,87942,1179,4.93,-0.24,9.12,-0.07,-0.07,-0.10,1645,1113,300,-23,22,584,8, 35.702072, 51.350700,10.00,0.02,254

201,232506,1168510,-1,29,329,1.14,9,0,-65,-19,29,87941,1179,4.91,-0.29,9.06,-0.01,-0.07,-0.04,1642,1113,300,-23,22,585,8, 35.702072, 51.350700,10.00,0.02,254

201,232795,1168798,-1,28,329,1.07,9,0,-64,-18,28,87941,1179,4.99,-0.27,9.04,-0.07,-0.01,0.09,1642,1113,300,-23,22,585,8, 35.702072, 51.350700,10.00,0.02,254

201,233080,1169084,-1,28,329,1.07,9,0,-64,-18,28,87944,1179,4.95,-0.29,9.04,-0.07,-0.32,-0.04,1648,1112,300,-23,22,583,8, 35.702072, 51.350700,10.00,0.02,254

201,233272,1169373,-1,28,329,1.14,9,0,-64,-18,28,87942,1179,4.91,-0.24,9.04,-0.07,-0.07,0.03,1646,1113,300,-23,22,582,8, 35.702072, 51.350700,10.00,0.02,254

201,233463,1169563,-1,28,329,1.14,9,0,-65,-18,28,87942,1179,4.92,-0.27,8.98,-0.07,-0.07,-0.04,1646,1113,300,-23,22,585,8, 35.702072, 51.350700,10.00,0.02,254

201,233654,1169755,-2,28,329,1.14,9,0,-65,-18,28,87941,1179,5.01,-0.29,9.06,0.05,-0.19,0.09,1652,1113,300,-23,22,585,8, 35.702072, 51.350700,10.00,0.02,254

201,233846,1169946,-1,28,329,1.14,9,0,-65,-18,28,87942,1179,4.94,-0.27,9.06,-0.01,-0.01,0.03,1644,1113,300,-23,22,585,8, 35.702072, 51.350700,10.00,0.02,254

201,234037,1170139,-1,28,329,1.14,9,0,-64,-18,28,87943,1179,4.96,-0.29,9.02,-0.01,-0.13,-0.04,1647,1112,300,-23,22,585,8, 35.702072, 51.350700,10.00,0.02,254

201,234229,1170329,-1,28,329,1.07,9,0,-64,-18,28,87943,1178,4.93,-0.30,9.03,-0.13,-0.01,-0.04,1650,1113,300,-23,22,582,8, 35.702087, 51.350704,10.00,0.04,254

201,234420,1170521,-1,28,329,1.14,9,0,-65,-18,28,87941,1179,4.95,-0.28,9.03,-0.13,-0.19,0.03,1650,1112,300,-23,22,585,8, 35.702087, 51.350704,10.00,0.04,254

201,234612,1170712,-1,28,329,1.07,9,0,-64,-18,28,87941,1179,4.92,-0.30,9.10,-0.07,-0.13,0.03,1648,1113,300,-23,22,584,8, 35.702087, 51.350704,10.00,0.04,254

201,234899,1170904,-1,28,329,1.14,9,0,-64,-18,28,87939,1178,4.97,-0.28,9.00,-0.01,-0.13,-0.10,1645,1113,300,-23,22,584,8, 35.702087, 51.350704,10.00,0.04,254

201,235186,1171191,-1,28,329,1.14,9,0,-64,-18,28,87937,1179,4.92,-0.30,9.07,-0.25,-0.13,0.09,1644,1112,299,-23,22,585,8, 35.702087, 51.350704,10.00,0.04,254

201,235473,1171479,-1,28,329,1.14,10,0,-64,-18,28,87942,1179,4.91,-0.30,9.07,-0.01,-0.19,0.09,1645,1113,299,-23,22,585,8, 35.702087, 51.350704,10.00,0.04,254

201,235665,1171766,-1,28,329,1.07,9,0,-64,-18,28,87939,1179,4.96,-0.23,9.01,-0.13,-0.13,0.03,1650,1113,300,-23,22,585,8, 35.702087, 51.350704,10.00,0.04,254

201,235856,1171956,-2,28,329,1.14,9,0,-65,-18,28,87942,1179,4.92,-0.27,9.03,-0.13,-0.13,0.09,1648,1113,299,-22,22,584,8, 35.702087, 51.350704,10.00,0.04,254

201,236143,1172149,-2,28,329,1.14,9,0,-64,-18,28,87942,1179,4.98,-0.25,9.06,-0.13,-0.07,0.09,1643,1113,300,-23,22,582,8, 35.702087, 51.350704,10.00,0.04,254

201,236430,1172435,-1,28,329,1.07,9,0,-65,-18,28,87940,1178,4.94,-0.32,9.02,-0.13,-0.07,0.03,1647,1113,300,-23,22,583,8, 35.702095, 51.350708,10.00,0.15,254

201,236718,1172722,-1,28,329,1.22,9,0,-65,-18,28,87943,1178,4.96,-0.30,9.01,-0.07,-0.19,-0.04,1644,1112,299,-23,22,585,8, 35.702095, 51.350708,10.00,0.15,254

201,237004,1173010,-1,28,329,1.14,9,0,-65,-18,28,87941,1179,4.97,-0.23,9.04,-0.01,-0.01,0.09,1642,1114,300,-23,22,582,8, 35.702095, 51.350708,10.00,0.15,254

201,237292,1173298,-1,28,329,1.07,9,0,-64,-18,28,87941,1179,4.94,-0.30,9.07,-0.07,-0.07,0.09,1652,1112,300,-23,22,584,8, 35.702095, 51.350708,10.00,0.15,254

201,237579,1173583,-1,28,329,1.14,9,0,-65,-18,28,87938,1179,4.91,-0.31,9.03,-0.01,-0.07,0.03,1646,1112,300,-23,22,583,8, 35.702095, 51.350708,10.00,0.15,254

201,237866,1173871,-1,28,329,1.07,9,0,-64,-18,28,87941,1179,4.95,-0.27,9.02,-0.07,-0.07,-0.04,1644,1112,300,-23,22,583,8, 35.702095, 51.350708,10.00,0.15,254

201,238058,1174159,-1,28,329,1.14,9,0,-65,-18,28,87941,1179,4.92,-0.29,9.11,-0.07,-0.01,-0.04,1647,1113,300,-23,22,584,8, 35.702095, 51.350708,10.00,0.15,254

201,238249,1174350,-2,28,329,1.14,9,0,-64,-18,28,87942,1179,4.94,-0.28,8.97,0.05,0.05,0.09,1645,1113,300,-23,22,585,8, 35.702095, 51.350708,10.00,0.15,254

201,238441,1174541,-2,28,329,1.14,9,0,-65,-19,28,87942,1179,5.02,-0.27,9.10,-0.07,-0.01,0.15,1647,1112,300,-23,22,583,8, 35.702095, 51.350708,10.00,0.15,254

201,238632,1174732,-1,28,329,1.07,9,0,-64,-18,28,87941,1179,4.91,-0.24,9.06,-0.07,-0.07,0.03,1645,1113,300,-23,22,584,8, 35.702095, 51.350708,10.00,0.15,254

201,238919,1174924,-1,28,329,1.14,9,0,-65,-19,28,87944,1179,4.96,-0.31,9.09,-0.07,-0.07,0.15,1650,1112,300,-23,22,584,8, 35.702095, 51.350708,10.00,0.15,254

201,239207,1175212,-2,28,329,0.99,9,0,-64,-18,28,87940,1178,4.96,-0.28,9.06,-0.01,-0.13,0.03,1641,1113,299,-23,22,584,8, 35.702095, 51.350708,10.00,0.15,254

201,239494,1175498,-1,28,329,1.14,9,0,-65,-19,28,87942,1179,4.92,-0.33,9.01,-0.19,-0.07,-0.16,1641,1112,299,-23,22,586,8, 35.702095, 51.350708,10.00,0.15,254

201,239781,1175786,-1,28,329,1.14,9,0,-64,-18,28,87940,1179,4.98,-0.33,8.95,-0.19,-0.19,0.03,1646,1113,300,-23,22,582,8, 35.702095, 51.350708,10.00,0.15,254

201,240163,1176073,-2,28,329,0.99,9,0,-64,-18,28,87941,1179,4.93,-0.30,9.03,0.05,-0.07,0.09,1648,1113,300,-23,22,585,8, 35.702095, 51.350708,10.00,0.15,254

201,240451,1176456,-1,28,329,1.14,9,0,-64,-18,28,87944,1179,4.91,-0.33,9.13,0.05,-0.01,0.09,1641,1113,299,-23,22,581,8, 35.702095, 51.350708,10.00,0.15,254

201,240738,1176742,-1,28,329,1.14,9,0,-65,-18,28,87940,1179,4.97,-0.22,8.91,-0.01,-0.07,0.03,1647,1113,300,-23,22,585,8, 35.702095, 51.350708,10.00,0.15,254

201,241026,1177030,-1,28,329,1.14,9,0,-64,-18,28,87940,1179,4.94,-0.29,8.89,-0.01,-0.07,-0.10,1644,1112,300,-23,22,583,8, 35.702095, 51.350708,10.00,0.15,254

201,241217,1177318,-1,28,329,1.14,9,0,-65,-18,28,87940,1179,4.98,-0.33,9.01,-0.25,-0.07,-0.04,1643,1113,300,-23,22,584,8, 35.702095, 51.350708,10.00,0.15,254

201,241504,1177508,-1,28,329,0.92,9,0,-64,-18,28,87939,1178,4.91,-0.28,9.12,-0.13,-0.07,0.09,1649,1114,300,-23,22,585,8, 35.702095, 51.350708,10.00,0.15,254

201,241791,1177795,-1,28,329,0.99,9,0,-64,-18,28,87940,1178,4.97,-0.24,9.11,-0.07,-0.38,0.09,1640,1112,300,-23,22,584,8, 35.702095, 51.350708,10.00,0.15,254

201,242078,1178083,-1,28,329,1.14,9,0,-65,-18,28,87940,1179,4.93,-0.29,8.98,-0.19,-0.13,-0.22,1645,1113,300,-23,22,583,8, 35.702095, 51.350708,10.00,0.15,254

201,242365,1178371,-1,28,329,1.14,9,0,-64,-18,28,87943,1179,4.92,-0.27,8.96,0.05,0.05,-0.22,1645,1114,300,-23,22,583,8, 35.702095, 51.350708,10.00,0.15,254

201,242557,1178657,-1,29,329,1.14,9,0,-64,-18,29,87943,1179,4.96,-0.28,8.98,-0.13,-0.07,-0.22,1645,1112,299,-23,22,585,8, 35.702095, 51.350708,10.00,0.15,254

201,242844,1178849,-1,28,329,1.14,11,0,-65,-18,28,87941,1178,4.92,-0.26,9.04,-0.07,-0.13,0.03,1644,1112,300,-23,22,585,8, 35.702095, 51.350708,10.00,0.15,254

201,243131,1179137,-1,28,329,0.99,9,0,-64,-18,28,87941,1179,4.94,-0.28,9.02,0.05,-0.07,0.09,1642,1112,300,-23,22,585,8, 35.702095, 51.350708,10.00,0.15,254

201,243419,1179422,-2,28,329,1.14,9,0,-65,-19,28,87943,1179,4.95,-0.35,9.17,-0.19,-0.07,0.09,1639,1114,300,-23,22,585,8, 35.702099, 51.350704,10.00,0.02,254

201,243705,1179710,-1,28,329,1.22,9,0,-64,-18,28,87941,1179,5.01,-0.30,8.99,-0.13,-0.19,0.09,1642,1113,300,-23,22,585,8, 35.702099, 51.350704,10.00,0.02,254

201,244088,1179997,-1,28,329,1.14,9,0,-65,-18,28,87941,1179,4.92,-0.33,9.02,-0.07,-0.13,-0.04,1645,1113,300,-23,22,585,8, 35.702099, 51.350704,10.00,0.02,254

201,244471,1180381,-1,28,329,1.22,9,0,-65,-19,28,87942,1178,4.96,-0.30,9.00,-0.13,0.11,0.03,1644,1113,300,-23,22,584,8, 35.702099, 51.350704,10.00,0.02,254

201,244759,1180763,-1,28,329,1.07,9,0,-64,-18,28,87940,1179,4.99,-0.29,8.95,-0.07,-0.01,-0.04,1643,1113,300,-23,22,585,8, 35.702099, 51.350704,10.00,0.02,254

201,245046,1181050,-1,28,329,1.14,9,0,-64,-18,28,87940,1179,4.94,-0.27,8.94,-0.13,0.05,-0.04,1644,1113,300,-22,22,582,8, 35.702099, 51.350704,10.00,0.02,254

201,245332,1181338,-1,28,329,1.07,9,0,-64,-18,28,87939,1179,4.93,-0.26,9.04,-0.07,0.17,0.03,1649,1113,299,-23,22,582,8, 35.702099, 51.350704,10.00,0.02,254

201,245525,1181624,-1,28,329,1.14,9,0,-64,-18,28,87939,1179,4.93,-0.28,9.10,-0.01,0.05,0.03,1643,1113,300,-22,22,584,8, 35.702099, 51.350704,10.00,0.02,254

201,245720,1181815,-1,28,329,1.07,9,0,-64,-18,28,87942,1179,4.97,-0.27,9.08,-0.07,-0.01,-0.16,1648,1113,300,-23,22,582,8, 35.702099, 51.350704,10.00,0.02,254

201,245908,1182007,-1,28,329,1.07,9,0,-64,-18,28,87940,1178,4.94,-0.31,9.09,0.05,-0.07,-0.04,1641,1113,300,-23,22,584,8, 35.702099, 51.350704,10.00,0.02,254

201,246099,1182199,-1,28,329,1.14,9,0,-64,-18,28,87945,1179,4.95,-0.26,9.07,-0.07,-0.07,0.03,1655,1113,300,-23,22,584,8, 35.702099, 51.350704,10.00,0.02,254

201,246291,1182390,-2,28,329,1.07,9,0,-64,-18,28,87940,1179,4.87,-0.30,8.98,-0.13,-0.01,-0.04,1660,1112,300,-23,22,583,8, 35.702099, 51.350704,10.00,0.02,254

201,246578,1182582,-1,28,329,1.22,9,0,-65,-19,28,87939,1178,4.97,-0.28,9.03,-0.01,-0.01,0.03,1654,1113,300,-23,22,583,8, 35.702099, 51.350704,10.00,0.02,254

201,246864,1182869,-2,28,329,1.14,9,0,-64,-18,28,87942,1179,4.88,-0.25,9.06,-0.07,-0.07,-0.04,1649,1113,300,-23,22,585,8, 35.702099, 51.350704,10.00,0.02,254

201,247056,1183157,-1,28,329,1.14,9,0,-65,-18,28,87939,1179,4.90,-0.26,9.08,-0.19,-0.07,0.09,1648,1113,300,-23,22,583,8, 35.702099, 51.350704,10.00,0.02,254

201,247248,1183348,-1,28,329,1.14,9,0,-65,-18,28,87941,1179,4.92,-0.37,8.95,-0.31,-0.01,-0.10,1651,1113,300,-23,22,581,8, 35.702099, 51.350704,10.00,0.02,254

201,247442,1183539,-1,28,329,1.14,9,0,-64,-18,28,87938,1178,4.98,-0.27,9.09,-0.13,0.05,-0.28,1659,1114,299,-23,22,585,8, 35.702099, 51.350704,10.00,0.02,254

201,247632,1183730,-1,28,329,1.14,9,0,-64,-18,28,87938,1179,4.92,-0.32,9.02,-0.01,-0.13,-0.16,1649,1113,300,-23,22,581,8, 35.702099, 51.350704,10.00,0.02,254

201,247918,1183922,-1,28,329,1.07,9,0,-64,-18,28,87941,1179,4.97,-0.29,9.11,-0.07,-0.01,-0.10,1657,1113,300,-23,22,584,8, 35.702099, 51.350704,10.00,0.02,254

201,248205,1184210,-1,28,329,1.07,9,0,-64,-18,28,87942,1179,4.97,-0.30,9.10,-0.07,-0.13,0.09,1653,1113,300,-23,22,584,8, 35.702099, 51.350704,10.00,0.02,254

201,248492,1184496,-1,28,329,1.14,9,0,-65,-18,28,87941,1179,4.94,-0.31,8.98,-0.07,-0.13,0.03,1653,1113,300,-23,22,583,8, 35.702099, 51.350704,10.00,0.02,254

201,248780,1184783,-1,28,329,1.07,9,0,-64,-18,28,87941,1179,4.91,-0.25,9.02,-0.13,-0.07,-0.04,1658,1113,299,-23,22,583,8, 35.702099, 51.350704,10.00,0.02,254

201,249066,1185071,-1,28,329,1.07,9,0,-65,-18,28,87941,1179,4.95,-0.29,9.06,-0.07,-0.19,0.03,1651,1114,300,-23,22,582,8, 35.702099, 51.350704,10.00,0.02,254

201,249258,1185358,-2,28,329,1.07,9,0,-64,-18,28,87940,1179,4.88,-0.31,9.00,-0.25,0.11,-0.04,1648,1114,300,-23,22,580,8, 35.702099, 51.350704,10.00,0.02,254

201,249449,1185549,-1,28,329,1.14,9,0,-65,-18,28,87938,1178,4.96,-0.30,9.06,-0.13,-0.19,0.15,1651,1113,300,-23,22,580,8, 35.702099, 51.350704,10.00,0.02,254

201,249641,1185740,-1,28,329,1.14,9,0,-65,-18,28,87939,1179,4.94,-0.34,9.02,-0.07,-0.07,0.15,1655,1113,300,-23,22,582,8, 35.702099, 51.350704,10.00,0.02,254

201,249832,1185932,-1,28,329,1.07,9,0,-65,-18,28,87940,1179,4.93,-0.29,9.03,-0.13,-0.01,0.09,1655,1113,300,-23,22,585,8, 35.702099, 51.350704,10.00,0.02,254

201,250024,1186123,-1,28,329,1.14,9,0,-65,-19,28,87940,1179,4.90,-0.28,9.05,-0.07,0.11,-0.04,1655,1113,300,-23,22,583,8, 35.702099, 51.350704,10.00,0.02,254

201,250215,1186316,-1,28,329,1.14,9,0,-65,-18,28,87941,1179,4.91,-0.33,9.06,-0.25,-0.07,-0.04,1653,1113,300,-23,22,585,8, 35.702103, 51.350700,10.00,0.22,254

201,250502,1186506,-1,28,329,1.14,9,0,-65,-18,28,87944,1179,4.84,-0.30,9.05,-0.01,0.11,0.15,1652,1112,300,-23,22,582,8, 35.702103, 51.350700,10.00,0.22,254

201,250790,1186793,-2,28,329,1.07,9,0,-64,-18,28,87940,1179,4.92,-0.24,9.03,-0.07,-0.01,-0.04,1653,1113,300,-23,22,583,8, 35.702103, 51.350700,10.00,0.22,254

201,251077,1187081,-2,28,329,1.14,9,0,-65,-18,28,87939,1179,4.99,-0.25,8.95,-0.07,-0.07,0.15,1650,1113,300,-23,22,584,8, 35.702103, 51.350700,10.00,0.22,254

201,251364,1187368,-1,28,329,1.07,9,0,-64,-18,28,87939,1179,4.91,-0.30,9.01,0.05,-0.13,-0.10,1649,1112,300,-23,22,582,8, 35.702103, 51.350700,10.00,0.22,254

201,251555,1187655,-1,28,329,1.07,9,0,-64,-18,28,87941,1178,4.96,-0.24,9.05,-0.01,-0.19,-0.16,1652,1112,300,-23,22,585,8, 35.702103, 51.350700,10.00,0.22,254

201,251842,1187847,-1,28,329,1.14,9,0,-65,-18,28,87940,1179,4.95,-0.35,8.98,-0.13,-0.07,0.03,1649,1113,300,-23,22,585,8, 35.702103, 51.350700,10.00,0.22,254

201,252130,1188134,-1,28,329,1.14,9,0,-65,-18,28,87941,1179,4.91,-0.26,9.04,-0.13,-0.01,-0.04,1655,1112,300,-23,22,585,8, 35.702103, 51.350700,10.00,0.22,254

201,252417,1188421,-1,28,329,1.22,9,0,-65,-18,28,87938,1179,4.93,-0.31,9.02,-0.13,-0.07,0.03,1650,1112,300,-23,22,582,8, 35.702110, 51.350704,10.00,0.14,254

201,252705,1188708,-1,28,329,1.14,9,0,-64,-18,28,87939,1179,4.86,-0.31,9.11,-0.19,-0.13,-0.10,1656,1113,300,-23,22,585,8, 35.702110, 51.350704,10.00,0.14,254

201,252991,1188996,-1,28,329,1.07,9,0,-64,-18,28,87938,1179,4.95,-0.30,9.04,-0.01,0.05,0.15,1651,1114,300,-22,22,583,8, 35.702110, 51.350704,10.00,0.14,254

201,253279,1189282,-1,28,329,1.14,9,0,-64,-18,28,87943,1179,4.98,-0.23,8.95,-0.01,0.05,0.09,1654,1113,300,-22,22,584,8, 35.702110, 51.350704,10.00,0.14,254

201,253566,1189569,-1,28,329,1.14,9,0,-65,-18,28,87941,1179,4.97,-0.31,9.02,-0.13,-0.13,-0.04,1648,1113,300,-23,22,584,8, 35.702110, 51.350704,10.00,0.14,254

201,253853,1189857,-1,28,329,1.14,9,0,-65,-19,28,87941,1179,4.94,-0.31,8.97,-0.13,-0.19,0.03,1655,1113,300,-22,22,582,8, 35.702110, 51.350704,10.00,0.14,254

201,254044,1190145,-1,28,329,1.14,9,0,-64,-18,28,87939,1178,4.92,-0.25,9.03,-0.19,-0.07,0.03,1652,1114,300,-23,22,584,8, 35.702110, 51.350704,10.00,0.14,254

201,254236,1190335,-2,28,329,1.07,9,0,-64,-18,28,87941,1178,4.92,-0.33,9.09,-0.07,-0.13,-0.10,1654,1114,300,-23,22,581,8, 35.702114, 51.350700,10.00,0.20,254

201,254523,1190526,-1,28,329,1.14,9,0,-64,-18,28,87942,1179,4.95,-0.30,9.04,-0.01,-0.01,-0.04,1653,1113,300,-23,22,585,8, 35.702114, 51.350700,10.00,0.20,254

201,254810,1190814,-1,28,329,1.14,9,0,-64,-18,28,87940,1179,4.95,-0.28,8.98,-0.13,-0.19,0.03,1653,1113,300,-23,22,582,8, 35.702114, 51.350700,10.00,0.20,254

201,255097,1191101,-1,28,329,1.14,9,0,-64,-18,28,87939,1179,4.94,-0.31,8.97,-0.13,-0.01,0.09,1655,1113,300,-23,22,582,8, 35.702114, 51.350700,10.00,0.20,254

201,255385,1191389,-2,28,329,1.14,9,0,-64,-18,28,87940,1179,4.89,-0.26,9.04,-0.25,-0.25,0.03,1654,1114,300,-23,22,585,8, 35.702114, 51.350700,10.00,0.19,254

201,255672,1191675,-1,28,329,1.14,9,0,-65,-19,28,87942,1179,4.87,-0.37,9.03,-0.01,-0.13,-0.22,1652,1114,300,-23,22,585,8, 35.702114, 51.350700,10.00,0.19,254

201,256055,1191963,-2,28,329,1.14,9,0,-64,-18,28,87942,1179,4.93,-0.31,9.05,-0.07,0.05,-0.04,1650,1113,300,-23,22,584,8, 35.702114, 51.350700,10.00,0.19,254

201,256341,1192346,-1,28,329,1.22,9,0,-65,-18,28,87939,1179,4.94,-0.40,9.06,-0.07,-0.13,0.09,1652,1114,300,-23,22,582,8, 35.702114, 51.350700,10.00,0.19,254

201,256629,1192633,-1,28,329,1.14,9,0,-64,-18,28,87940,1179,4.94,-0.24,9.07,-0.07,0.05,-0.22,1650,1113,300,-23,22,582,8, 35.702114, 51.350700,10.00,0.19,254

201,256915,1192920,-1,28,329,1.22,9,0,-65,-18,28,87943,1178,4.91,-0.26,9.04,-0.19,-0.19,0.03,1651,1112,300,-22,22,583,8, 35.702114, 51.350700,10.00,0.19,254

201,257203,1193207,-1,28,329,1.07,9,0,-64,-18,28,87941,1179,4.94,-0.29,9.08,-0.13,0.05,0.09,1648,1113,300,-23,22,585,8, 35.702114, 51.350700,10.00,0.19,254

201,257490,1193494,-2,28,329,1.07,9,0,-64,-18,28,87941,1179,4.97,-0.27,9.06,0.05,0.17,0.09,1653,1113,300,-23,22,584,8, 35.702114, 51.350700,10.00,0.19,254

201,257778,1193781,-1,28,329,1.14,9,0,-65,-18,28,87939,1179,4.94,-0.27,9.02,-0.19,-0.19,0.09,1653,1113,300,-23,22,582,8, 35.702114, 51.350700,10.00,0.19,254

201,258064,1194068,-1,28,329,1.14,9,0,-64,-19,28,87942,1179,4.95,-0.28,8.94,0.05,-0.07,0.09,1650,1114,300,-23,22,583,8, 35.702114, 51.350700,10.00,0.19,254

201,258448,1194356,-1,28,329,1.07,9,0,-65,-18,28,87938,1179,4.99,-0.29,9.07,-0.01,-0.01,-0.04,1652,1112,300,-23,22,584,8, 35.702114, 51.350700,10.00,0.19,254

201,258735,1194738,-1,28,329,1.14,9,0,-65,-18,28,87940,1179,4.91,-0.33,9.04,-0.13,0.23,-0.04,1646,1113,300,-23,22,585,8, 35.702114, 51.350700,10.00,0.19,254

201,258927,1195026,-1,28,329,1.14,9,0,-64,-18,28,87944,1179,4.96,-0.29,9.03,-0.07,-0.01,-0.10,1650,1113,300,-23,22,585,8, 35.702114, 51.350700,10.00,0.19,254

201,259118,1195218,-1,28,329,1.07,9,0,-64,-18,28,87941,1179,4.99,-0.31,8.98,-0.13,-0.13,0.03,1658,1113,300,-23,22,585,8, 35.702114, 51.350700,10.00,0.19,254

201,259309,1195408,-2,28,329,1.14,9,0,-65,-18,28,87939,1179,5.01,-0.29,9.03,-0.13,-0.07,-0.04,1654,1113,300,-23,22,582,8, 35.702114, 51.350700,10.00,0.19,254

201,259500,1195600,-2,28,329,1.22,9,0,-65,-19,28,87941,1179,4.92,-0.34,9.13,0.05,0.05,0.03,1648,1113,300,-23,22,584,8, 35.702114, 51.350700,10.00,0.19,254

201,259789,1195791,-1,28,329,1.14,9,0,-64,-18,28,87944,1179,4.91,-0.27,9.06,-0.01,-0.13,-0.04,1646,1113,300,-23,22,585,8, 35.702114, 51.350700,10.00,0.19,254

201,260075,1196079,-1,28,329,1.14,9,0,-65,-18,28,87941,1179,4.93,-0.28,8.96,-0.07,-0.07,-0.04,1647,1113,300,-23,22,584,8, 35.702114, 51.350700,10.00,0.19,254

201,260362,1196366,-1,28,329,1.07,9,0,-64,-18,28,87939,1179,4.87,-0.34,9.07,-0.01,-0.19,0.03,1644,1113,300,-23,22,585,8, 35.702114, 51.350700,10.00,0.19,254

201,260554,1196653,-1,28,329,1.14,9,0,-65,-19,28,87938,1179,4.98,-0.25,8.96,0.05,-0.19,-0.04,1652,1113,300,-23,22,585,8, 35.702114, 51.350700,10.00,0.19,254

201,260745,1196845,-1,28,329,1.14,9,0,-65,-18,28,87941,1179,4.97,-0.29,9.08,-0.19,-0.07,-0.04,1653,1113,300,-23,22,585,8, 35.702114, 51.350700,10.00,0.19,254

201,260936,1197035,-2,28,329,1.07,9,0,-65,-18,28,87941,1179,4.96,-0.31,9.07,-0.13,-0.13,0.09,1653,1113,300,-23,22,586,8, 35.702114, 51.350700,10.00,0.19,254

201,261128,1197228,-2,28,329,1.14,9,0,-65,-18,28,87940,1179,4.98,-0.33,8.97,-0.19,-0.01,0.03,1652,1113,300,-23,22,586,8, 35.702114, 51.350700,10.00,0.19,254

201,261320,1197419,-2,28,329,1.07,10,0,-64,-18,28,87942,1179,4.95,-0.32,9.07,-0.13,-0.07,-0.10,1649,1113,300,-23,22,585,8, 35.702114, 51.350700,10.00,0.19,254

201,261511,1197611,-1,28,329,1.07,9,0,-64,-18,28,87942,1179,4.95,-0.24,9.06,-0.07,0.11,0.15,1653,1113,300,-23,22,584,8, 35.702114, 51.350700,10.00,0.19,254

201,261706,1197801,-1,28,329,1.22,9,0,-64,-18,28,87941,1179,4.95,-0.26,9.06,-0.25,-0.07,-0.16,1655,1112,300,-23,22,583,8, 35.702114, 51.350700,10.00,0.19,254

201,261894,1197992,-1,28,329,1.14,9,0,-65,-18,28,87940,1179,4.95,-0.30,9.01,-0.01,-0.07,0.09,1655,1113,300,-23,22,583,8, 35.702114, 51.350700,10.00,0.19,254

201,262085,1198185,-1,28,329,1.14,9,0,-64,-18,28,87941,1179,4.99,-0.31,9.05,0.05,0.05,-0.04,1648,1113,300,-22,22,583,8, 35.702114, 51.350700,10.00,0.19,254

201,262372,1198376,-1,28,329,1.14,9,0,-64,-18,28,87942,1179,5.01,-0.28,9.10,0.05,-0.25,-0.04,1649,1112,300,-23,22,585,8, 35.702114, 51.350700,10.00,0.19,254

201,262659,1198663,-1,28,329,1.14,9,0,-64,-18,28,87938,1178,4.93,-0.27,9.11,-0.07,-0.01,0.03,1646,1113,300,-23,22,584,8, 35.702114, 51.350700,10.00,0.19,254

201,262852,1198950,-1,28,329,1.14,10,0,-64,-18,28,87940,1179,4.97,-0.29,9.02,-0.07,-0.07,0.09,1650,1112,300,-23,22,584,8, 35.702114, 51.350700,10.00,0.19,254

201,263043,1199142,-1,29,329,1.07,9,0,-65,-18,29,87939,1179,4.97,-0.30,9.03,-0.25,-0.13,-0.04,1651,1113,300,-23,22,585,8, 35.702114, 51.350700,10.00,0.19,254

201,263234,1199333,-2,28,329,1.14,9,0,-64,-18,28,87941,1179,4.96,-0.31,9.05,-0.19,-0.19,-0.04,1653,1113,300,-22,22,585,8, 35.702129, 51.350689,10.00,0.10,254

201,263425,1199524,-1,28,329,1.14,9,0,-64,-18,28,87942,1179,4.94,-0.32,9.03,-0.07,-0.13,-0.10,1652,1113,300,-23,22,585,8, 35.702129, 51.350689,10.00,0.10,254

201,263713,1199716,-1,28,329,1.14,9,0,-64,-18,28,87940,1179,4.91,-0.25,9.08,-0.01,-0.07,0.15,1649,1113,300,-23,22,585,8, 35.702129, 51.350689,10.00,0.10,254

201,264000,1200003,-1,28,329,1.22,9,0,-64,-18,28,87937,1178,4.90,-0.28,9.03,-0.13,-0.19,-0.10,1647,1113,300,-23,22,584,8, 35.702129, 51.350689,10.00,0.10,254

